uid,aesthetic_score
555fe2baad464ecfb4136a55615c412d,4.2311859130859375
c1118f45f1bb4fcfb9d0aaf3ba04a514,4.492588996887207
692152eb84834bc9b3c8d3fb74fe6069,4.421827793121338
cd1f39e442114b9da5252f42c18c09f7,4.194329261779785
615e29a2b3f24d778c1c9da56e2f8bca,4.188907146453857
b6c8f3e291ab49828248ad1901914527,4.1081976890563965
6a4cc2e35a004c798453185c9be0f1d6,4.630258083343506
3742738567af4589b9ec85bb9eddd700,4.570818901062012
e1306b48db5a4afba51e4fc3d6f30c46,4.305245876312256
dc686e6161a841c18cfeb558651d011e,4.271327018737793
69caba1f64bc4404a6ff23aea6759440,4.721929550170898
7a38ff20948b413cbf2019e7bdff1521,4.341617107391357
7fd99f98be0f4764beed24a89b3bb9ca,4.751796245574951
e0fd0a3a392542eb9cc365095d48b759,3.743272066116333
ef3a9e28721b431f8e6729b6cf07e686,4.423159122467041
48ad43a143c049d7a163abaa67c52307,4.016903877258301
23218b60ade34be6a70a1ca20e58a5a1,4.658921241760254
b0659b1b6a124ec09c6390e43ac194de,4.250588893890381
cf7445f2546542e2aaca882d4d61894f,3.914813995361328
b11e68ae90f44d1e8356a2b72b69865b,4.21768045425415
dd0b58aa45224b1d998ca3805453135a,4.061488628387451
d7669aea72684ee4917c201e910dce85,4.161689281463623
160fbc8c103f4c088baa188599b78fa9,4.13557767868042
2b30775ddc3a49a2b5a1fabbc85e7a59,4.815969944000244
7aac8d4607e64314954390aed92f5278,4.35911226272583
11245ccdd49b47159e72a6f6caae82d1,4.184045314788818
351d5314e09a40f88642ee9388bf3fff,4.5588250160217285
41fe246fd87343fe9b4d941f12f13acd,4.550096035003662
e9b63c2b9afd41c5ad64a9b8a9b3860d,4.048683166503906
4c7a4a900a254fbb9b9cf636ba09268e,4.395902633666992
92445a76d8b64e47b10b5d5b1d130076,4.517259120941162
f8458c8baf5940aa95aae7a74e11ef7c,4.218270778656006
86e8c8fa6c3747f2820b9f917c8732cf,4.389451503753662
af0516dc0f6e4a1da97d6b80ef74fc60,4.060641288757324
2e1625e4c1154aaa9dcb1e27be21aabd,4.655457496643066
da2357b375284a8880b22c18a51c96b5,4.342990875244141
4121f4b779c34ce7a047b910c5c19193,4.220470428466797
d9fc201aa67c4f2ebbf9d4497057a313,4.706948757171631
9bc673b669a54d7cb763687b9eddebb7,3.823559522628784
6dffb8aa08214191b988ad4b67a856fb,4.581023216247559
fbc19e1d78d24e0cafc24f508756dc7a,4.397127628326416
72fb1d4d684348f2855284859e52fa36,4.489901065826416
d59709ac60264e6baee117e9503736f0,4.310166358947754
bb6c06e68ceb4cf18cf5a40c214de4ef,4.506202220916748
d2cb4535c07c49319ab14415f6b3a2b6,4.763226509094238
076c6afd903947afb1417a914364063f,3.9249088764190674
9b055313f64c40c691bb1f7456e36c0c,4.559619426727295
6e356eeb017b49899575306073eee40f,5.053228855133057
071b60ceb4aa4ee589d8482e74323a4e,4.740073204040527
8af6f26ce0b645be9c130a2bca41c8e9,3.942366123199463
43cd27c72f114cbcac837fb993217a47,4.282451152801514
128f6b27c6484debb02b335ec6882c77,4.376571178436279
ff64223142af4082af054b3fe116fc2e,4.492652416229248
32b8341300fe40bc994b9b79e28de73a,4.400546550750732
356f12b5995f47b0848ccd17e47d965c,4.400736331939697
65e429ce4bf24187aec6b26f5e755e4f,4.103348255157471
aa8443fcd20e4228989a21b9a3d3b534,4.757417678833008
803c09064f6443e5b014801294224392,4.381181240081787
9d5b75c54e4841b1857655d71b2ce09e,4.551047801971436
bde93b1ce9fe43d2ab53c29eb3ac44d2,5.067815780639648
6bfe6189f77c441bba20cbbb3e59f0fd,4.167042255401611
de9ee884e41d47c3a7998f5e6eb7915b,4.324660301208496
73d3bea77f3e48e7b82f0fd30545fe17,4.6424560546875
cbf364cb8ed94abebdaa0f89c3788727,4.192155361175537
6bbaf42fc39d48dca32126139413a551,4.378034591674805
3bee4cd48d454852ad0f6fc076e84a02,4.368117809295654
59b209de3bb24af8a8350e217d2016d8,4.153347015380859
a86b838b0cb04d17af5db0f21e866694,4.429941654205322
14022fb9f35a452a8c6966d4d456d0d3,4.621233940124512
8b44737c4ab14807a4944e8b7a3bb102,4.494748592376709
efdaa8f34aa74a9c81ef2f5032d04268,4.02476978302002
6648fe3567f647f59d34e5bfe52789f5,4.307943344116211
fe8dcd2debcd43d79a9fa9ed6534bac6,4.413942813873291
8e7eaab4425e4f37a6638b0dc6f9486d,4.643580913543701
04e32eba7e304c8bacd035ca22f48763,4.417607307434082
168a1bac5b1b4e369cdafacd93c225b0,4.216221809387207
e58074739be4494ea2ae8847951782df,4.186604022979736
c6ff9648256e42f1a2597533b0a0fdd7,4.043894290924072
92ac226a394d410195ff77f2631dd521,4.9788689613342285
952e307841e3488299813b9bd166f5d4,4.487376689910889
20514df009334037aca1c8525ebb33d0,3.995046615600586
cfa6b758f99448d0a726a62fe336d2d6,4.676465034484863
65253490d1734d37adea8545c9f77bcd,4.179800510406494
04b80e8989684ab48329a776f5c8e299,4.216903209686279
134d8dce013c4dc78d4e22a3f92e9856,4.848707675933838
9409fe92cd484e538487d7bed5ff252e,4.378367424011231
41bb26d6baf44a98b23d8df97a7c2ab9,4.634406566619873
3b4ed01a481c48f3845ce05fd7a409d2,4.514005184173584
6007d2335be046cabec721eeafd3f324,4.236180782318115
9f6a6da14b8546aba7c73a14de268bfe,4.589696407318115
812370af9e8a4d369c0cdd70fbeae1b3,4.305694103240967
91cc1f9218c4427e8e6a8f317fa6d730,4.259900093078613
177022d21cdf4ea2a207f839e7567c16,4.506568431854248
044ce2c736354d7d84f0619eb579c8bc,4.717759609222412
292d33c6f0bb40c2b229cf8ba480f7b5,4.456575393676758
bce9b8d05b5b4480bdd89ee7e3066063,4.565556049346924
b0e02cd5b642446aadb6517fac83c724,4.214961528778076
241cefe2707244b18c162710f71bb6b2,4.770647048950195
e20d2d0e51e94548a81425a659004a29,4.830345153808594
57d23ffc493647888c2fca026c7c3db9,4.5778350830078125
f7a5ebb93942402bb94225399d58b15e,4.288208961486816
fd1beb4436884d51a3d547fa3ec25147,4.621155261993408
34d7c9420cdf41faa0bf79ed60e5f7ba,4.542784214019775
a46dd6c21365488b84df5a08d515bde9,4.599963665008545
26ed9608a7fd465987c1d5748f896d55,4.483539581298828
b65c02bf1c164ac4b74b92a526d42ec9,4.282238960266113
86e4a16dab7045a9bfcc1d64110b169d,4.204264163970947
41f8d7937ae94dcdaed0d0eb21a0c7e9,4.480935573577881
ce7ad90938394591a957681bde53d700,4.201732635498047
709363eb8b7548519e9ff020a8c793f0,4.457888126373291
d08c461f8217491892ad5dd29b436c90,4.476978302001953
c757f73831a1474f998aa2b81aabf2f3,4.224103927612305
bc3da8695d8043d99a5d87c4fc7a5795,4.641332149505615
018e83862cae4e7e8e8afbee179fd1e0,4.227268695831299
2a68b8f2c92243fa90479f1aa54caae0,4.338120937347412
242cdfdc9eba4c75b50ea014b72d6baa,4.663135051727295
4b77048ca4b549cfaf834210e8fec1b6,4.2841081619262695
b62ab4c4ee6f4247853bbcdce39dd362,4.603657245635986
ec80c013535a47e199db8b429b012e32,4.4314866065979
4e61c65a95da4488bbb15d6c3477df5c,4.160851955413818
6188c60ec92e438fa01869a635c3ae5c,4.565680980682373
297014fb7169430080905b73249e9db7,4.297317028045654
77c6bbc6b31c4e8787da903645eb5f59,3.844614028930664
63d513c3190044b7bd204b2ce87b3a0f,5.239750862121582
b46fc580313d4f19b402ff81a2eb823a,4.375018119812012
37c0ba7134b6413aa1f958108b491774,4.190917491912842
9dd218d9c4394ee5b00e5ea8d14ac1ec,4.192855358123779
1a338fd10356416a851731c8dead5dd4,4.102211952209473
47476581f85a40a2b986d7ff73216dfa,4.876218318939209
